delta,pctl
34.63886,8.106854
34.63699,8.107654
34.63646,8.107921
34.63032,8.108454
34.62766,8.108721
34.62526,8.118058
34.61859,8.119658
34.61565,8.120192
34.60578,8.120725
34.60391,8.121259
34.59778,8.125527
34.59644,8.137264
34.59484,8.138065
34.59004,8.1426
34.58257,8.142866
34.58204,8.143133
34.58177,8.1434
34.58124,8.143667
34.58071,8.143933
34.57991,8.1442
34.57911,8.144467
34.57884,8.145534
34.57724,8.145801
34.57671,8.146067
34.5759,8.146334
34.57564,8.146601
34.5751,8.146868
34.57457,8.147134
34.57404,8.147401
34.57323,8.147668
34.57297,8.148202
34.57137,8.149535
34.56683,8.157805
34.5655,8.158072
34.56497,8.158338
34.56443,8.158872
34.56256,8.166074
34.56043,8.171676
34.55883,8.172743
34.5583,8.17301
34.55323,8.174878
34.5527,8.175144
34.55243,8.175411
34.54923,8.191683
34.54603,8.19195
34.54389,8.194084
34.54309,8.194618
34.54149,8.195151
34.54123,8.196485
34.54069,8.199686
34.54016,8.20102
34.53776,8.201287
34.53456,8.205822
34.52869,8.207956
34.52468,8.219693
34.52202,8.226629
34.52148,8.226896
34.52095,8.228763
34.51989,8.229563
34.51081,8.230097
34.51001,8.230364
34.50842,8.232231
34.50655,8.250904
34.50521,8.256773
34.50254,8.25704
34.50228,8.26691
34.49534,8.267177
34.4772,8.308791
34.46173,8.309592
34.4548,8.310392
34.45399,8.312259
34.45106,8.317061
34.43906,8.320529
34.43745,8.321596
34.43372,8.340536
34.41932,8.340803
34.41851,8.345071
34.40464,8.35094
34.40438,8.35174
34.39851,8.352007
34.39771,8.352273
34.39637,8.35254
34.39611,8.352807
34.39424,8.353074
34.39371,8.353607
34.3913,8.353874
34.39051,8.354141
34.38864,8.355474
34.3833,8.355741
34.38304,8.356008
34.38224,8.356275
34.37957,8.356808
34.37743,8.357075
34.3769,8.357342
34.3753,8.358942
34.37423,8.359743
34.37343,8.360009
34.3697,8.360543
34.36943,8.362143
34.36676,8.364544
34.36543,8.365611
34.36489,8.376815
34.35609,8.377082
34.35583,8.380016
34.35449,8.383218
34.35396,8.384285
34.35263,8.395222
34.34809,8.408827
34.34649,8.409093
34.33849,8.415496
34.33769,8.418697
34.33582,8.4275
34.32275,8.428033
34.32141,8.4283
34.31848,8.428567
34.30941,8.450708
34.30487,8.450975
34.28887,8.451508
34.2846,8.455776
34.2766,8.456843
34.2718,8.45711
34.26886,8.47605
34.26806,8.477117
34.26753,8.477651
34.25739,8.482986
34.25312,8.491522
34.24832,8.491789
34.24725,8.517398
34.23712,8.517665
34.22565,8.526201
34.22431,8.526468
34.22245,8.526735
34.21898,8.528069
34.21311,8.528335
34.21284,8.528602
34.20804,8.529136
34.20484,8.529402
34.20297,8.53287
34.20244,8.547009
34.1987,8.547809
34.19417,8.548076
34.1915,8.548342
34.1899,8.548609
34.18964,8.549943
34.18857,8.551543
34.18803,8.55181
34.18723,8.552077
34.18403,8.553144
34.1827,8.553411
34.1803,8.554478
34.17203,8.555278
34.17123,8.563014
34.17043,8.565148
34.16829,8.568083
34.16696,8.568349
34.16643,8.619567
34.16429,8.620101
34.16109,8.62597
34.15202,8.637707
34.14295,8.638241
34.13788,8.638507
34.12481,8.638774
34.12401,8.640108
34.11841,8.641709
34.10774,8.645977
34.09787,8.64651
34.09307,8.646777
34.084,8.666251
34.08186,8.669718
34.08026,8.670252
34.07626,8.67532
34.06266,8.680389
34.05519,8.681723
34.04718,8.682523
34.04318,8.683056
34.03331,8.69186
34.02798,8.703063
34.02024,8.785226
34.01517,8.786826
34.01491,8.787093
34.00504,8.78736
33.99437,8.787893
33.9893,8.78816
33.98903,8.788427
33.98503,8.789494
33.98396,8.790027
33.98236,8.791094
33.97863,8.802032
33.97836,8.802298
33.97196,8.803632
33.96422,8.804166
33.96129,8.804432
33.95702,8.811102
33.94582,8.811368
33.94395,8.812969
33.94048,8.813502
33.93328,8.813769
33.92821,8.814036
33.92794,8.814569
33.92714,8.814836
33.92554,8.81537
33.91594,8.818838
33.91247,8.819371
33.91167,8.819638
33.9098,8.820171
33.9066,8.820438
33.90607,8.820705
33.90474,8.820972
33.90393,8.824706
33.90287,8.82604
33.8962,8.847648
33.88739,8.848448
33.88153,8.850849
33.87539,8.859385
33.87219,8.859652
33.86579,8.861786
33.85565,8.862853
33.84738,8.871656
33.84472,8.871923
33.84418,8.87299
33.84124,8.87379
33.83111,8.874591
33.82684,8.874857
33.82071,8.88366
33.81057,8.884461
33.8015,8.884727
33.80123,8.884994
33.8007,8.885528
33.80016,8.886328
33.79856,8.886595
33.7983,8.886862
33.79723,8.887128
33.79536,8.887395
33.79483,8.887662
33.7935,8.889262
33.78709,8.890863
33.78336,8.891396
33.78283,8.89193
33.78149,8.892997
33.77856,8.898866
33.77536,8.899132
33.76282,8.904201
33.76148,8.904468
33.75935,8.906869
33.75668,8.908736
33.75375,8.912737
33.74575,8.913004
33.74361,8.913271
33.74121,8.922607
33.73454,8.923408
33.73134,8.925008
33.72867,8.925275
33.72627,8.925542
33.72467,8.932211
33.7244,8.933011
33.7204,8.942614
33.71534,8.943415
33.71187,8.944482
33.70866,8.946349
33.706,8.947416
33.69399,8.952218
33.69239,8.993032
33.69133,8.993299
33.69053,8.9965
33.67905,8.996767
33.67852,8.997034
33.67585,8.9973
33.67452,8.997567
33.67025,9.006103
33.65958,9.018908
33.65878,9.019175
33.65745,9.021842
33.64971,9.02531
33.64598,9.025577
33.62357,9.031179
33.6217,9.031446
33.6177,9.031712
33.61156,9.031979
33.60329,9.032246
33.60009,9.033847
33.59423,9.03518
33.58702,9.037314
33.58195,9.043183
33.58115,9.04345
33.58089,9.051453
33.57902,9.053053
33.56995,9.067192
33.56034,9.085598
33.55768,9.086932
33.54567,9.087465
33.53687,9.093868
33.52914,9.115742
33.48619,9.116009
33.48485,9.116276
33.48299,9.129347
33.48192,9.129614
33.47979,9.130681
33.47925,9.131214
33.47311,9.132014
33.47285,9.132281
33.47152,9.133082
33.46778,9.134149
33.46431,9.165626
33.46218,9.167227
33.46111,9.16776
33.46085,9.168294
33.45417,9.173362
33.44377,9.174696
33.43497,9.177364
33.43444,9.179231
33.41629,9.181098
33.41203,9.183766
33.41096,9.1843
33.40963,9.184566
33.40509,9.184833
33.39522,9.196571
33.39149,9.197104
33.38402,9.202439
33.38375,9.225114
33.37442,9.270997
33.37335,9.271263
33.36428,9.272597
33.36054,9.273398
33.34907,9.274465
33.3448,9.274731
33.3432,9.275265
33.34214,9.283534
33.33974,9.283801
33.3208,9.285135
33.31546,9.285402
33.29679,9.285669
33.29545,9.292604
33.27731,9.293138
33.27224,9.293405
33.26718,9.296339
33.25064,9.306743
33.2469,9.307276
33.24557,9.308343
33.2445,9.30861
33.23863,9.309143
33.2277,9.309677
33.22663,9.392106
33.22049,9.392373
33.21703,9.393173
33.21329,9.393707
33.21009,9.395841
33.20129,9.396374
33.20022,9.397174
33.19622,9.397975
33.18901,9.398242
33.18528,9.401709
33.18048,9.415047
33.17408,9.415848
33.17114,9.416114
33.15967,9.416381
33.14713,9.420916
33.13833,9.421183
33.13566,9.42145
33.13113,9.421716
33.12259,9.426518
33.11219,9.428385
33.09218,9.428652
33.08871,9.428919
33.08338,9.450527
33.08125,9.456662
33.08018,9.456929
33.07831,9.457196
33.07804,9.457462
33.07618,9.457996
33.07324,9.458263
33.07004,9.458796
33.06684,9.459596
33.06524,9.459863
33.06417,9.46013
33.0639,9.460663
33.05777,9.463064
33.0471,9.463598
33.04123,9.464665
33.0351,9.468933
33.01616,9.471334
33.01482,9.471867
33.00869,9.474535
33.00602,9.474802
33.00255,9.475069
32.99561,9.475335
32.99455,9.475869
32.99375,9.488673
32.99348,9.48894
32.99295,9.489207
32.99188,9.489474
32.99028,9.490274
32.98601,9.491874
32.98067,9.492141
32.97908,9.492408
32.97854,9.492942
32.97614,9.495076
32.97588,9.495876
32.97374,9.502812
32.95346,9.504679
32.94893,9.504946
32.9476,9.511882
32.94253,9.512148
32.93399,9.512415
32.93239,9.519884
32.92679,9.520418
32.92385,9.520951
32.92305,9.521752
32.92146,9.522018
32.91345,9.522552
32.91319,9.532155
32.90945,9.532956
32.90759,9.533222
32.90572,9.533756
32.89825,9.537224
32.89131,9.537491
32.88998,9.542025
32.88758,9.589776
32.87691,9.591376
32.87077,9.59191
32.8681,9.592977
32.8665,9.593777
32.8577,9.597245
32.84703,9.608716
32.83903,9.609516
32.83342,9.61245
32.82009,9.612717
32.81662,9.612984
32.81021,9.614851
32.79528,9.62072
32.79181,9.62152
32.78514,9.635925
32.78247,9.637259
32.78087,9.638326
32.77207,9.638593
32.76567,9.642061
32.7558,9.642327
32.75553,9.653265
32.74939,9.654332
32.73926,9.666603
32.72165,9.666869
32.71845,9.667136
32.71712,9.690078
32.71312,9.690344
32.71178,9.690878
32.70965,9.691145
32.70511,9.691945
32.70351,9.692478
32.69631,9.692745
32.6827,9.693279
32.68164,9.715687
32.6811,9.715953
32.68057,9.720488
32.67204,9.721289
32.65603,9.721555
32.65096,9.722089
32.65069,9.722622
32.65042,9.752766
32.64589,9.753033
32.64002,9.758102
32.63789,9.758635
32.63389,9.761836
32.62188,9.762103
32.61868,9.76317
32.61575,9.763437
32.60641,9.763703
32.60214,9.771173
32.5704,9.77144
32.5688,9.77224
32.5616,9.773307
32.55733,9.773574
32.55519,9.827459
32.55306,9.83066
32.54399,9.843198
32.54212,9.843465
32.52052,9.845599
32.50931,9.846133
32.49784,9.850134
32.49331,9.850401
32.4917,9.850934
32.49117,9.851201
32.4893,9.851468
32.48797,9.852001
32.4837,9.852268
32.4829,9.852535
32.47997,9.854669
32.47916,9.855202
32.46289,9.855469
32.46209,9.861071
32.46183,9.861871
32.46049,9.862405
32.45756,9.863739
32.44955,9.866673
32.44369,9.894416
32.43088,9.897351
32.42315,9.897884
32.40874,9.911489
32.40474,9.988583
32.39861,9.988849
32.39247,9.98965
32.35112,9.990183
32.32738,9.990717
32.31004,9.990983
32.30684,9.991784
32.3047,9.992051
32.29884,9.992584
32.29803,9.998453
32.29457,10.00219
32.2911,10.00245
32.29003,10.00299
32.27723,10.00405
32.27563,10.00432
32.27216,10.00459
32.25749,10.00512
32.25402,10.01499
32.24975,10.01579
32.24735,10.01606
32.24041,10.01766
32.23828,10.01953
32.18946,10.01979
32.18813,10.03767
32.18066,10.0382
32.17453,10.04113
32.17399,10.0414
32.17292,10.04167
32.17212,10.04193
32.17133,10.0422
32.17079,10.04247
32.17026,10.04274
32.16839,10.043
32.16759,10.0438
32.16599,10.04434
32.16519,10.0446
32.16386,10.04674
32.15692,10.047
32.15612,10.04727
32.15425,10.04754
32.15265,10.04887
32.14972,10.05447
32.14865,10.05501
32.14518,10.05527
32.14305,10.05821
32.13184,10.05901
32.13051,10.06007
32.12891,10.06061
32.12704,10.06274
32.12197,10.06674
32.11957,10.07235
32.11104,10.07315
32.1049,10.07901
32.09503,10.07955
32.0905,10.07981
32.08969,10.08568
32.0873,10.09102
32.08623,10.09262
32.08249,10.09289
32.07876,10.09315
32.07742,10.09342
32.07556,10.09369
32.07422,10.09582
32.06942,10.12196
32.06836,10.1225
32.06729,10.17238
32.05822,10.17265
32.05342,10.17451
32.04301,10.17718
32.04061,10.17745
32.02674,10.17852
32.02487,10.18198
32.02007,10.18225
32.0182,10.18492
32.00566,10.20092
31.99766,10.20146
31.96218,10.20172
31.96058,10.20199
31.94271,10.20252
31.93097,10.21666
31.9219,10.2172
31.91737,10.21746
31.91497,10.21826
31.90963,10.2212
31.90803,10.22173
31.89629,10.2252
31.89309,10.226
31.89123,10.24601
31.89069,10.24681
31.87815,10.24707
31.87335,10.24734
31.86188,10.24761
31.84988,10.25641
31.84294,10.25668
31.83947,10.25774
31.83281,10.28655
31.81973,10.28682
31.8136,10.28709
31.812,10.28735
31.81066,10.28762
31.80933,10.28896
31.80853,10.28922
31.80213,10.29029
31.79493,10.29349
31.79439,10.29376
31.78559,10.31003
31.77465,10.31083
31.76638,10.3135
31.75091,10.37378
31.74477,10.37699
31.7357,10.37725
31.7349,10.37805
31.72343,10.37832
31.7149,10.38712
31.7093,10.38739
31.70823,10.38792
31.70369,10.38819
31.70289,10.38872
31.69862,10.38899
31.69676,10.38926
31.69516,10.39192
31.69329,10.39219
31.69196,10.39246
31.68475,10.39353
31.67702,10.41833
31.67408,10.41913
31.67275,10.41993
31.66982,10.42127
31.66288,10.4226
31.65594,10.425
31.64154,10.42527
31.63967,10.42714
31.63914,10.4274
31.61726,10.43861
31.61646,10.44208
31.61246,10.44288
31.60793,10.44314
31.58819,10.52637
31.56978,10.52664
31.55751,10.52691
31.55191,10.52744
31.54977,10.52771
31.51269,10.53651
31.50469,10.53944
31.48628,10.53971
31.46281,10.53998
31.46254,10.54825
31.4468,10.54851
31.44547,10.54878
31.4444,10.54905
31.4412,10.54931
31.44067,10.55011
31.43346,10.55065
31.42626,10.55652
31.41986,10.55678
31.40626,10.55705
31.39425,10.57065
31.39158,10.57225
31.38732,10.57252
31.38705,10.57279
31.38145,10.57306
31.37424,10.57759
31.37371,10.57839
31.36037,10.57999
31.34597,10.58026
31.34383,10.58052
31.34357,10.58693
31.34197,10.58719
31.3417,10.58746
31.34143,10.58773
31.34036,10.58799
31.3401,10.58826
31.33983,10.58906
31.3377,10.58959
31.3361,10.59013
31.33503,10.59173
31.32889,10.592
31.32756,10.59333
31.32463,10.5944
31.32223,10.5952
31.32009,10.6024
31.31422,10.60293
31.31049,10.6032
31.30489,10.60347
31.29795,10.60507
31.29688,10.60533
31.29235,10.6056
31.29208,10.61067
31.28301,10.61174
31.28248,10.63734
31.28194,10.64081
31.27127,10.64748
31.26701,10.64828
31.26674,10.64988
31.26167,10.65282
31.25447,10.65308
31.251,10.66322
31.24807,10.66722
31.2438,10.66909
31.23793,10.66936
31.22939,10.66962
31.22886,10.67229
31.22406,10.71737
31.21552,10.71791
31.20485,10.71844
31.20218,10.73338
31.19631,10.73364
31.19551,10.73391
31.19338,10.73471
31.18138,10.73498
31.17791,10.73525
31.16244,10.73551
31.16057,10.73578
31.15683,10.73658
31.14803,10.73685
31.13923,10.73738
31.12162,10.73898
31.08748,10.75499
31.08694,10.75552
31.08561,10.76352
31.06267,10.76459
31.04479,10.76539
31.04266,10.7918
31.03519,10.803
31.02639,10.80327
31.02372,10.80354
31.02025,10.80567
31.01465,10.8078
31.01225,10.80914
31.00878,10.80967
31.00665,10.81314
30.99438,10.81341
30.98531,10.81394
30.9789,10.81607
30.97384,10.84942
30.96343,10.86462
30.96317,10.86569
30.96076,10.86783
30.95863,10.86809
30.95623,10.86889
30.94102,10.87369
30.92128,10.87476
30.90208,10.87529
30.87807,10.92891
30.85646,10.95799
30.84659,10.95879
30.82765,10.95906
30.82658,10.95986
30.82632,10.96012
30.81138,10.96039
30.80658,10.96119
30.80258,10.96253
30.80151,10.96306
30.79831,10.96413
30.79297,10.96466
30.79271,10.96759
30.78097,10.96786
30.7743,10.96893
30.76736,10.96946
30.75856,10.96973
30.75723,10.96999
30.75669,10.97213
30.73322,10.97613
30.72948,11.06176
30.72522,11.06443
30.70868,11.07857
30.70788,11.07883
30.70654,11.0791
30.68307,11.0799
30.67133,11.0807
30.66279,11.08123
30.66226,11.0815
30.64065,11.08177
30.61371,11.08203
30.61344,11.0823
30.61131,11.0831
30.60651,11.0863
30.60571,11.08764
30.59957,11.0911
30.5945,11.09884
30.57743,11.09911
30.57423,11.10017
30.55902,11.10257
30.55369,11.10284
30.54622,11.11031
30.54382,11.11058
30.53475,11.11538
30.52061,11.11591
30.51928,11.11645
30.50914,11.11885
30.48807,11.11911
30.483,11.11965
30.48166,11.11991
30.4814,11.12018
30.4806,11.12045
30.48006,11.12071
30.4798,11.12125
30.4782,11.12151
30.47793,11.12178
30.47766,11.12205
30.47659,11.12285
30.47473,11.12338
30.47313,11.14126
30.47286,11.14152
30.47206,11.14339
30.46859,11.14392
30.46486,11.14472
30.46299,11.14526
30.46059,11.14579
30.45872,11.14712
30.45605,11.15646
30.44432,11.15673
30.42884,11.15859
30.42378,11.16313
30.41231,11.16793
30.40137,11.1682
30.40003,11.16873
30.39737,11.17567
30.3939,11.17593
30.38723,11.1762
30.38216,11.17647
30.38136,11.177
30.38083,11.1858
30.38003,11.18634
30.37656,11.1866
30.37576,11.18687
30.37496,11.18767
30.37282,11.18794
30.36962,11.18981
30.36562,11.19007
30.35442,11.26557
30.35255,11.26583
30.34775,11.2685
30.33334,11.27117
30.32427,11.27143
30.31494,11.27437
30.31307,11.28877
30.29626,11.28931
30.28133,11.29011
30.25838,11.29037
30.25198,11.29064
30.24771,11.29278
30.24211,11.29331
30.23944,11.29384
30.23358,11.29411
30.21304,11.31225
30.20797,11.31252
30.20637,11.31278
30.20396,11.31758
30.17249,11.31785
30.16955,11.32265
30.16342,11.34639
30.15648,11.34666
30.15301,11.34693
30.15275,11.34719
30.15195,11.34746
30.14928,11.34799
30.14581,11.34826
30.14341,11.34933
30.13541,11.3504
30.12767,11.35333
30.12687,11.3568
30.11887,11.36507
30.1074,11.36533
30.10019,11.39948
30.09673,11.40215
30.07539,11.40588
30.05698,11.40615
30.05618,11.40802
30.05165,11.42402
30.04631,11.42429
30.03671,11.42455
30.03057,11.42482
30.00603,11.48671
30.00016,11.48991
29.98656,11.49018
29.97909,11.49044
29.93667,11.49071
29.9316,11.52219
29.91826,11.52246
29.91747,11.52272
29.91586,11.52299
29.91533,11.52326
29.91506,11.52352
29.91266,11.52432
29.91106,11.52459
29.90733,11.52486
29.90626,11.52539
29.90493,11.52592
29.90333,11.52912
29.90119,11.53073
29.88305,11.53099
29.87692,11.53286
29.87025,11.53366
29.86758,11.53419
29.86545,11.53579
29.84891,11.53606
29.84651,11.5518
29.84624,11.55207
29.8417,11.64143
29.8169,11.64276
29.80489,11.6433
29.79662,11.64357
29.78008,11.64383
29.75928,11.64463
29.75234,11.6449
29.74754,11.65077
29.74727,11.6521
29.74274,11.65237
29.71393,11.65957
29.70139,11.65984
29.70112,11.6601
29.69819,11.66037
29.69392,11.66117
29.68858,11.6617
29.68005,11.66651
29.66324,11.67558
29.65471,11.67611
29.65284,11.67984
29.63657,11.68038
29.63096,11.68358
29.6291,11.68571
29.61229,11.68625
29.59548,11.68678
29.59362,11.70119
29.58801,11.70172
29.58695,11.70199
29.58641,11.70252
29.58588,11.70279
29.58561,11.70305
29.58535,11.70332
29.58455,11.70359
29.58428,11.70385
29.58401,11.70439
29.58348,11.70492
29.58215,11.70652
29.57948,11.70732
29.57868,11.70812
29.57708,11.70839
29.57628,11.70865
29.57521,11.71026
29.57334,11.71132
29.57148,11.71159
29.57067,11.71186
29.56907,11.71292
29.56614,11.71399
29.56267,11.72199
29.54267,11.72226
29.54053,11.72386
29.53466,11.72786
29.52506,11.73373
29.50772,11.74333
29.50532,11.74387
29.48478,11.74493
29.48318,11.75214
29.47731,11.77908
29.4573,11.8319
29.45704,11.83216
29.45303,11.8327
29.4501,11.83297
29.43703,11.83323
29.42476,11.8343
29.42209,11.83457
29.42022,11.83483
29.41996,11.83537
29.41916,11.83563
29.41649,11.8359
29.41542,11.83697
29.40902,11.83723
29.40528,11.83937
29.38261,11.84017
29.37301,11.84257
29.37167,11.8439
29.36847,11.84417
29.3562,11.84604
29.35353,11.8471
29.3466,11.84737
29.34446,11.84764
29.33406,11.86044
29.30472,11.87591
29.30178,11.87618
29.29885,11.87751
29.29298,11.87778
29.26604,11.87831
29.26203,11.90846
29.26097,11.90899
29.24549,11.90926
29.24043,11.90953
29.22789,11.91753
29.21082,11.9178
29.20868,11.91806
29.20281,11.91833
29.20175,11.9186
29.19934,11.91966
29.19214,11.9234
29.18867,11.95941
29.18547,11.96741
29.17774,11.96768
29.1676,11.97275
29.1644,11.97648
29.14679,11.97702
29.14226,11.98128
29.13239,11.99115
29.12412,11.99142
29.09931,11.99195
29.09371,11.99222
29.08864,12.04717
29.08757,12.04744
29.0857,12.04771
